     n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, bubble_cmp, bubble_swaps, bubble_time, heap_cmp, heap_swaps, heap_time
  1238,        391643,          390415,            869,     19292,        3884,        112,     765703,       390415,        1401,    21688,      11626,       185
  1239,        392483,          391254,            584,     18115,        3962,        143,     766941,       391254,        1153,    21723,      11669,        95
  1240,        392568,          391338,            479,     19259,        3920,        102,     768180,       391338,        1226,    21757,      11699,        94
  1241,        392758,          391527,            478,     19277,        3868,        135,     769420,       391527,        1291,    21753,      11690,       114
  1242,        393010,          391778,            571,     18923,        3902,        100,     770661,       391778,        1306,    21776,      11689,        94
  1243,        394019,          392786,            480,     19199,        3894,        100,     771903,       392786,        1449,    21777,      11677,       131
  1244,        394613,          393379,            692,     19318,        3908,        104,     773146,       393379,        1334,    21824,      11742,        95
  1245,        395854,          394619,            486,     18478,        3935,        101,     774390,       394619,        1128,    21821,      11722,        94
  1246,        396926,          395690,            616,     18830,        4006,        105,     775635,       395690,        1272,    21853,      11731,        98
  1247,        397966,          396729,            557,     18778,        3908,        102,     776881,       396729,        1194,    21867,      11752,       156
  1248,        398046,          396808,            719,     19604,        3894,        102,     778128,       396808,        1275,    21897,      11753,        99
  1249,        398416,          397177,            516,     18847,        3908,        104,     779376,       397177,        1194,    21884,      11744,       100
  1250,        398480,          397240,            504,     18226,        3961,        109,     780625,       397240,        1186,    21960,      11789,        98
  1251,        399533,          398292,            498,     20155,        3924,        103,     781875,       398292,        1218,    21955,      11765,        97
  1252,        399897,          398655,            497,     20207,        3923,        105,     783126,       398655,        1202,    21983,      11822,        98
  1253,        401039,          399796,            500,     19539,        3904,        201,     784378,       399796,        1737,    22023,      11841,       128
  1254,        401115,          399871,            500,     18829,        3965,        109,     785631,       399871,        1255,    22036,      11832,       103
  1255,        401962,          400717,            527,     19702,        3874,        104,     786885,       400717,        1202,    22062,      11844,        99
  1256,        402175,          400929,            502,     18352,        4000,        103,     788140,       400929,        1203,    22070,      11862,        99
  1257,        403392,          402145,            519,     19933,        3927,        105,     789396,       402145,        1270,    22057,      11848,        98
  1258,        404062,          402814,            506,     19174,        3971,        104,     790653,       402814,        1267,    22147,      11923,       101
  1259,        405023,          403774,            539,     18945,        3970,        105,     791911,       403774,        1371,    22128,      11895,        97
  1260,        406129,          404879,            571,     20445,        3920,        128,     793170,       404879,        1726,    22165,      11912,        96
  1261,        406771,          405520,            704,     19131,        4023,        126,     794430,       405520,        1364,    22156,      11893,       100
  1262,        407454,          406202,            509,     18628,        3998,        120,     795691,       406202,        1462,    22173,      11913,       124
  1263,        408661,          407408,            499,     20334,        3928,        103,     796953,       407408,        1159,    22207,      11915,        96
  1264,        409171,          407917,            544,     20079,        3951,        101,     798216,       407917,        1190,    22227,      11926,       100
  1265,        410289,          409034,            511,     20678,        3985,        106,     799480,       409034,        1350,    22256,      11947,       114
  1266,        410714,          409458,            522,     19538,        4034,        107,     800745,       409458,        1252,    22260,      11953,       100
  1267,        411378,          410121,            512,     19143,        4033,        107,     802011,       410121,        1537,    22266,      11928,        99
  1268,        411508,          410250,            513,     21767,        3953,        108,     803278,       410250,        1250,    22308,      11967,       104
  1269,        412035,          410776,            512,     19878,        4043,        105,     804546,       410776,        1892,    22310,      11957,       161
  1270,        412821,          411561,            612,     19102,        4043,        101,     805815,       411561,        1236,    22349,      12018,        97
  1271,        413207,          411946,            503,     19767,        4024,        102,     807085,       411946,        1548,    22362,      12011,       192
  1272,        413957,          412695,            539,     20505,        3962,        103,     808356,       412695,        1295,    22359,      12002,       132
  1273,        414549,          413286,            503,     19821,        4023,        104,     809628,       413286,        1238,    22436,      12043,       102
  1274,        415301,          414037,            523,     18904,        4004,        105,     810901,       414037,        1232,    22428,      12062,       132
  1275,        416132,          414867,            570,     20313,        4060,        107,     812175,       414867,        1379,    22433,      12032,       100
  1276,        417332,          416066,            521,     20015,        4010,        108,     813450,       416066,        1228,    22455,      12033,       100
  1277,        418411,          417144,            537,     19445,        4012,        105,     814726,       417144,        1244,    22446,      12057,       100
  1278,        418732,          417464,            561,     20340,        4058,        118,     816003,       417464,        1256,    22455,      12059,       168
  1279,        418978,          417709,            760,     19953,        4011,        119,     817281,       417709,        1414,    22512,      12086,        98
  1280,        419934,          418664,            602,     18865,        4048,        120,     818560,       418664,        1536,    22562,      12121,       100
  1281,        420200,          418929,            600,     20459,        4035,        103,     819840,       418929,        1624,    22586,      12118,       123
  1282,        421108,          419836,            535,     19602,        4069,        105,     821121,       419836,        1322,    22562,      12093,       100
  1283,        422231,          420958,            526,     19650,        4038,        107,     822403,       420958,        1254,    22584,      12123,       102
  1284,        423329,          422055,            611,     19165,        4087,        109,     823686,       422055,        1307,    22608,      12124,       101
  1285,        424343,          423068,            541,     21104,        4067,        115,     824970,       423068,        1301,    22658,      12145,       100
  1286,        424784,          423508,            529,     19339,        4091,        107,     826255,       423508,        1309,    22638,      12139,       103
  1287,        424870,          423593,            533,     19626,        4123,        108,     827541,       423593,        1247,    22662,      12156,       103
  1288,        426041,          424763,            561,     19849,        4065,        102,     828828,       424763,        1213,    22680,      12164,        97
  1289,        426290,          425011,            516,     21180,        4025,        108,     830116,       425011,        1624,    22709,      12166,       187
  1290,        426995,          425715,            573,     19535,        4072,        161,     831405,       425715,        1611,    22738,      12196,       130
  1291,        427100,          425819,            577,     21719,        4030,        106,     832695,       425819,        1479,    22759,      12216,       101
  1292,        428258,          426976,            537,     20047,        4089,        109,     833986,       426976,        1256,    22791,      12223,       100
  1293,        428880,          427597,            537,     21190,        4029,        104,     835278,       427597,        1253,    22807,      12254,       102
  1294,        430001,          428717,            536,     20152,        4102,        105,     836571,       428717,        1254,    22831,      12254,       102
  1295,        430132,          428847,            535,     20907,        4082,        108,     837865,       428847,        1274,    22841,      12268,       101
  1296,        431076,          429790,            608,     19544,        4111,        110,     839160,       429790,        1341,    22877,      12285,       102
  1297,        432194,          430907,            626,     20592,        4055,        106,     840456,       430907,        1293,    22909,      12290,       103
  1298,        432834,          431546,            525,     20268,        4122,        102,     841753,       431546,        1403,    22904,      12303,       269
  1299,        433436,          432147,            567,     21470,        4073,        260,     843051,       432147,        1232,    22918,      12280,        99
  1300,        434484,          433194,            531,     20774,        4046,        105,     844350,       433194,        1995,    22934,      12323,       116
  1301,        435600,          434309,            605,     19417,        4094,        110,     845650,       434309,        1268,    22975,      12328,       103
  1302,        436706,          435414,            553,     21856,        4094,        111,     846951,       435414,        1297,    22992,      12345,       102
  1303,        436834,          435541,            546,     20873,        4033,        106,     848253,       435541,        1398,    23010,      12354,       103
  1304,        437175,          435881,            542,     20759,        4074,        109,     849556,       435881,        1275,    23020,      12348,       102
  1305,        437806,          436511,            555,     20647,        4104,        109,     850860,       436511,        1386,    23091,      12392,       100
  1306,        438533,          437237,            532,     20618,        4083,        143,     852165,       437237,        1696,    23087,      12412,       101
  1307,        439130,          437833,            531,     20208,        4161,        107,     853471,       437833,        1546,    23136,      12438,       103
  1308,        439214,          437916,            550,     20868,        4158,        107,     854778,       437916,        1500,    23137,      12433,       100
  1309,        439858,          438559,            736,     19390,        4174,        203,     856086,       438559,        1279,    23170,      12450,       104
  1310,        440092,          438792,            550,     19928,        4137,        107,     857395,       438792,        1327,    23134,      12439,       103
  1311,        440277,          438976,            548,     20002,        4175,        108,     858705,       438976,        1380,    23188,      12449,       106
  1312,        441174,          439872,            550,     21514,        4089,        110,     860016,       439872,        1345,    23192,      12457,       103
  1313,        441759,          440456,            549,     21073,        4127,        110,     861328,       440456,        1333,    23250,      12483,       103
  1314,        441900,          440596,            549,     22190,        4104,        110,     862641,       440596,        1823,    23247,      12475,       101
  1315,        442733,          441428,            723,     20693,        4121,        106,     863955,       441428,        1913,    23240,      12433,       173
  1316,        442873,          441567,            667,     20560,        4132,        121,     865270,       441567,        1432,    23256,      12470,       102
  1317,        444044,          442737,            540,     22049,        4054,        105,     866586,       442737,        1274,    23326,      12526,       184
  1318,        444692,          443384,            611,     21146,        4148,        112,     867903,       443384,        1386,    23329,      12531,       106
  1319,        445070,          443761,            556,     20433,        4150,        108,     869221,       443761,        1341,    23320,      12526,       105
  1320,        445096,          443786,            553,     22580,        4119,        110,     870540,       443786,        1413,    23366,      12547,       105
  1321,        445135,          443824,            597,     21458,        4146,        109,     871860,       443824,        1449,    23391,      12565,       105
  1322,        445205,          443893,            570,     20931,        4161,        112,     873181,       443893,        1312,    23372,      12550,       101
  1323,        445787,          444474,            582,     20929,        4178,        107,     874503,       444474,        1492,    23437,      12603,       103
  1324,        446955,          445641,            541,     20806,        4166,        107,     875826,       445641,        1556,    23438,      12586,       156
  1325,        447476,          446161,            797,     22210,        4132,        107,     877150,       446161,        1392,    23481,      12610,       101
  1326,        447493,          446177,            576,     20494,        4169,        119,     878475,       446177,        1324,    23489,      12604,       102
  1327,        447551,          446234,            542,     22361,        4198,        135,     879801,       446234,        1288,    23511,      12629,       100
  1328,        448416,          447098,            628,     20718,        4191,        107,     881128,       447098,        1448,    23522,      12641,       103
  1329,        449243,          447924,            594,     21928,        4158,        112,     882456,       447924,        1630,    23554,      12669,       163
  1330,        449548,          448228,            746,     20949,        4217,        142,     883785,       448228,        1329,    23557,      12667,       127
  1331,        449926,          448605,            666,     21818,        4153,        114,     885115,       448605,        1380,    23585,      12686,       105
  1332,        449990,          448668,            559,     20427,        4191,        111,     886446,       448668,        1341,    23600,      12681,       106
  1333,        450066,          448743,            584,     22785,        4106,        114,     887778,       448743,        1475,    23645,      12706,       106
  1334,        450377,          449053,            564,     19976,        4203,        110,     889111,       449053,        1339,    23638,      12698,       105
  1335,        450500,          449175,            801,     20767,        4223,        147,     890445,       449175,        1329,    23652,      12708,       105
  1336,        451630,          450304,            561,     20509,        4209,        112,     891780,       450304,        1419,    23665,      12737,       105
  1337,        452443,          451116,            565,     20628,        4187,        118,     893116,       451116,        1409,    23708,      12729,       106
  1338,        453664,          452336,            566,     21092,        4197,        112,     894453,       452336,        1343,    23731,      12747,       112
  1339,        454578,          453249,            568,     20138,        4234,        108,     895791,       453249,        1361,    23765,      12756,       106
  1340,        455216,          453886,            567,     21498,        4202,        110,     897130,       453886,        1345,    23765,      12757,       106
  1341,        455641,          454310,            567,     20751,        4233,        111,     898470,       454310,        1343,    23760,      12727,       105
  1342,        456125,          454793,            643,     21456,        4243,        116,     899811,       454793,        1615,    23812,      12790,       133
  1343,        456463,          455130,            626,     21902,        4198,        117,     901153,       455130,        1463,    23844,      12827,       106
  1344,        457427,          456093,            579,     21117,        4242,        113,     902496,       456093,        1519,    23861,      12818,       113
  1345,        458212,          456877,            739,     20427,        4240,        128,     903840,       456877,        1588,    23855,      12818,       108
  1346,        458315,          456979,            611,     21237,        4298,        132,     905185,       456979,        1467,    23901,      12850,       105
  1347,        458619,          457282,            585,     22188,        4223,        114,     906531,       457282,        1359,    23891,      12819,       106
  1348,        459264,          457926,            570,     20475,        4290,        127,     907878,       457926,        1468,    23953,      12863,       103
  1349,        459839,          458500,            557,     23704,        4155,        163,     909226,       458500,        1884,    23976,      12881,       139
  1350,        460522,          459182,            849,     22660,        4222,        129,     910575,       459182,        1476,    23975,      12875,       123
  1351,        461484,          460143,            635,     21670,        4237,        113,     911925,       460143,        1598,    24007,      12890,       151
  1352,        462417,          461075,            560,     20644,        4365,        115,     913276,       461075,        1322,    23989,      12872,       103
  1353,        462715,          461372,            675,     21872,        4228,        170,     914628,       461372,        1459,    24047,      12915,       104
  1354,        462984,          461640,            565,     22489,        4307,        114,     915981,       461640,        1403,    24061,      12929,       103
  1355,        463147,          461802,            601,     21374,        4242,        108,     917335,       461802,        1752,    24095,      12949,       105
  1356,        463786,          462440,            576,     20299,        4349,        117,     918690,       462440,        1369,    24106,      12949,       112
  1357,        464411,          463064,            585,     20271,        4359,        110,     920046,       463064,        1599,    24131,      12965,       122
  1358,        465303,          463955,            563,     22037,        4351,        114,     921403,       463955,        1836,    24151,      12974,       104
  1359,        465656,          464307,            608,     20108,        4355,        172,     922761,       464307,        1511,    24165,      12988,       106
  1360,        466927,          465577,            640,     23277,        4279,        113,     924120,       465577,        1476,    24165,      12980,       110
  1361,        467647,          466296,            583,     22328,        4286,        116,     925480,       466296,        1401,    24244,      13027,       107
  1362,        468122,          466770,            583,     22366,        4298,        114,     926841,       466770,        1474,    24209,      13007,       107
  1363,        469190,          467837,            585,     21840,        4359,        114,     928203,       467837,        1399,    24239,      13024,       114
  1364,        470099,          468745,            585,     21196,        4302,        112,     929566,       468745,        1421,    24294,      13058,       108
  1365,        471047,          469692,            586,     21706,        4314,        127,     930930,       469692,        1513,    24293,      13039,       143
  1366,        471562,          470206,            751,     22257,        4337,        144,     932295,       470206,        1484,    24341,      13091,       172
  1367,        471846,          470489,            682,     21668,        4388,        134,     933661,       470489,        1396,    24369,      13092,       110
  1368,        472344,          470986,            635,     21419,        4311,        113,     935028,       470986,        1404,    24383,      13127,       115
  1369,        472925,          471566,            727,     20419,        4388,        115,     936396,       471566,        1571,    24443,      13147,       147
  1370,        473804,          472444,            727,     21590,        4306,        114,     937765,       472444,        1696,    24428,      13145,       126
  1371,        474619,          473258,            578,     22032,        4305,        110,     939135,       473258,        1549,    24437,      13117,       141
  1372,        475067,          473705,            611,     22061,        4273,        111,     940506,       473705,        1405,    24493,      13138,       106
  1373,        476368,          475005,            611,     20913,        4361,        115,     941878,       475005,        1426,    24475,      13146,       108
  1374,        476935,          475571,            593,     21612,        4340,        115,     943251,       475571,        1401,    24498,      13170,       110
  1375,        477343,          475978,            706,     21090,        4391,        113,     944625,       475978,        1454,    24506,      13155,       108
  1376,        478313,          476947,            595,     20533,        4394,        114,     946000,       476947,        1446,    24533,      13178,       124
  1377,        478437,          477070,            796,     23315,        4249,        149,     947376,       477070,        1471,    24534,      13159,       106
  1378,        478469,          477101,            578,     22780,        4321,        109,     948753,       477101,        1467,    24557,      13180,       107
  1379,        479325,          477956,            678,     24211,        4327,        114,     950131,       477956,        1482,    24621,      13235,       110
  1380,        480648,          479278,            656,     20913,        4382,        141,     951510,       479278,        1753,    24639,      13243,       107
  1381,        482028,          480657,            582,     21349,        4367,        128,     952890,       480657,        1447,    24681,      13248,       112
  1382,        483309,          481937,            637,     21725,        4361,        115,     954271,       481937,        1632,    24680,      13280,       110
  1383,        483651,          482278,            736,     21216,        4412,        115,     955653,       482278,        1535,    24717,      13283,       110
  1384,        484011,          482637,            629,     21704,        4378,        115,     957036,       482637,        1539,    24738,      13286,       109
  1385,        484844,          483469,            605,     21683,        4409,        115,     958420,       483469,        1444,    24736,      13290,       111
  1386,        485349,          483973,            604,     22370,        4419,        117,     959805,       483973,        1432,    24725,      13282,       110
  1387,        486008,          484631,            642,     22907,        4373,        183,     961191,       484631,        1437,    24733,      13280,       114
  1388,        487364,          485986,            640,     21437,        4405,        114,     962578,       485986,        1451,    24789,      13309,       110
  1389,        487935,          486556,            610,     21585,        4406,        113,     963966,       486556,        1554,    24795,      13325,       107
  1390,        488211,          486831,            590,     21692,        4408,        114,     965355,       486831,        1812,    24822,      13352,       125
  1391,        489428,          488047,            646,     21712,        4448,        128,     966745,       488047,        1746,    24886,      13364,       185
  1392,        490161,          488779,            592,     21637,        4443,        113,     968136,       488779,        1660,    24837,      13336,       170
  1393,        491224,          489841,            650,     21665,        4418,        115,     969528,       489841,        1658,    24946,      13406,       130
  1394,        492480,          491096,            709,     21298,        4434,        117,     970921,       491096,        1593,    24903,      13377,       109
  1395,        492915,          491530,            594,     23118,        4350,        112,     972315,       491530,        1770,    24949,      13391,       198
  1396,        493540,          492154,            766,     20754,        4497,        116,     973710,       492154,        1613,    24974,      13417,       112
  1397,        493645,          492258,            656,     21756,        4450,        140,     975106,       492258,        1608,    24972,      13425,       110
  1398,        494930,          493542,            845,     23154,        4333,        156,     976503,       493542,        1736,    25028,      13465,       112
  1399,        495340,          493951,            749,     21043,        4467,        117,     977901,       493951,        1617,    25049,      13456,       112
  1400,        495613,          494223,            617,     21511,        4489,        117,     979300,       494223,        1502,    25072,      13482,       112
  1401,        496976,          495585,            628,     22973,        4403,        151,     980700,       495585,        1458,    25042,      13452,       112
  1402,        498105,          496713,            621,     21540,        4441,        116,     982101,       496713,        1479,    25094,      13498,       111
  1403,        499505,          498112,            621,     24891,        4414,        119,     983503,       498112,        1522,    25090,      13471,       112
  1404,        499630,          498236,            624,     21335,        4479,        117,     984906,       498236,        1469,    25101,      13491,       114
  1405,        500461,          499066,            622,     21492,        4471,        143,     986310,       499066,        1519,    25146,      13501,       114
  1406,        500649,          499253,            694,     22410,        4453,        147,     987715,       499253,        1567,    25205,      13552,       117
  1407,        500658,          499261,            760,     21601,        4458,        118,     989121,       499261,        1576,    25223,      13560,       112
  1408,        502013,          500615,            626,     21848,        4546,        120,     990528,       500615,        1497,    25213,      13546,       115
  1409,        502184,          500785,            623,     21510,        4480,        116,     991936,       500785,        1486,    25227,      13548,       113
  1410,        503565,          502165,            649,     21180,        4508,        116,     993345,       502165,        1591,    25233,      13532,       115
  1411,        504054,          502653,            627,     21466,        4511,        118,     994755,       502653,        1499,    25246,      13564,       122
  1412,        505424,          504022,            629,     23518,        4487,        119,     996166,       504022,        1487,    25290,      13583,       127
  1413,        506532,          505129,            657,     22529,        4451,        193,     997578,       505129,        1485,    25324,      13596,       110
  1414,        507445,          506041,            613,     22133,        4487,        114,     998991,       506041,        1522,    25359,      13598,       211
  1415,        508617,          507212,            733,     21877,        4525,        268,    1000405,       507212,        1493,    25341,      13615,       110
  1416,        508865,          507459,            614,     23353,        4475,        113,    1001820,       507459,        1576,    25390,      13622,       109
  1417,        509199,          507792,            652,     23345,        4466,        114,    1003236,       507792,        1848,    25388,      13625,       111
  1418,        510120,          508712,            619,     22072,        4524,        117,    1004653,       508712,        1687,    25420,      13647,       109
  1419,        511150,          509741,            732,     23193,        4525,        118,    1006071,       509741,        1532,    25479,      13716,       152
  1420,        511191,          509781,            816,     23213,        4513,        118,    1007490,       509781,        1475,    25454,      13676,       194
  1421,        512156,          510745,            727,     22686,        4564,        124,    1008910,       510745,        1568,    25470,      13674,       117
  1422,        512413,          511001,            637,     21652,        4576,        120,    1010331,       511001,        1625,    25484,      13694,       114
  1423,        513184,          511771,            639,     24088,        4456,        118,    1011753,       511771,        1502,    25540,      13716,       115
  1424,        514410,          512996,            644,     22448,        4518,        121,    1013176,       512996,        1670,    25562,      13753,       129
  1425,        515647,          514232,            825,     23036,        4446,        140,    1014600,       514232,        1931,    25562,      13745,       136
  1426,        516123,          514707,            903,     21834,        4510,        120,    1016025,       514707,        1636,    25586,      13718,       113
  1427,        517504,          516087,            644,     25211,        4528,        121,    1017451,       516087,        1627,    25590,      13738,       116
  1428,        518219,          516801,            657,     22668,        4546,        117,    1018878,       516801,        1580,    25632,      13754,       112
  1429,        519010,          517591,            630,     23386,        4588,        119,    1020306,       517591,        1711,    25654,      13774,       114
  1430,        519274,          517854,            915,     22629,        4564,        168,    1021735,       517854,        1572,    25707,      13789,       111
  1431,        520255,          518834,            629,     21749,        4639,        116,    1023165,       518834,        1518,    25677,      13783,       112
  1432,        521571,          520149,            630,     23542,        4548,        115,    1024596,       520149,        1819,    25712,      13800,       114
  1433,        522376,          520953,            631,     22473,        4517,        118,    1026028,       520953,        1532,    25744,      13826,       111
  1434,        523185,          521761,            734,     21799,        4578,        153,    1027461,       521761,        1640,    25772,      13846,       112
  1435,        523732,          522307,            727,     22804,        4554,        115,    1028895,       522307,        1514,    25782,      13838,       117
  1436,        524030,          522604,            699,     22160,        4588,        122,    1030330,       522604,        1633,    25799,      13881,       115
  1437,        524226,          522799,            652,     23175,        4580,        121,    1031766,       522799,        1666,    25799,      13826,       128
  1438,        525127,          523699,            656,     22629,        4607,        121,    1033203,       523699,        1582,    25824,      13848,       117
  1439,        525646,          524217,            659,     23113,        4527,        122,    1034641,       524217,        1535,    25870,      13884,       114
  1440,        525687,          524257,            652,     21583,        4639,        119,    1036080,       524257,        1533,    25834,      13868,       114
  1441,        526383,          524952,            676,     22582,        4598,        120,    1037520,       524952,        1549,    25944,      13925,       140
  1442,        527500,          526068,            665,     22687,        4634,        125,    1038961,       526068,        1696,    25891,      13907,       153
  1443,        528524,          527091,            919,     23425,        4580,        122,    1040403,       527091,        1693,    25919,      13920,       113
  1444,        528651,          527217,            725,     22628,        4584,        117,    1041846,       527217,        1618,    25976,      13952,       112
  1445,        528654,          527219,            658,     22105,        4659,        234,    1043290,       527219,        1844,    26001,      13974,       112
  1446,        529305,          527869,            816,     22339,        4616,        158,    1044735,       527869,        1812,    25994,      13968,       112
  1447,        529350,          527913,            683,     21954,        4621,        123,    1046181,       527913,        1573,    26056,      14018,       117
  1448,        530149,          528711,            660,     21886,        4695,        122,    1047628,       528711,        1744,    26012,      13956,       116
  1449,        530948,          529509,            662,     22318,        4679,        123,    1049076,       529509,        1568,    26064,      13992,       118
  1450,        532019,          530579,            661,     21660,        4697,        121,    1050525,       530579,        1559,    26107,      14020,       111
  1451,        533226,          531785,            759,     23547,        4649,        164,    1051975,       531785,        1681,    26107,      14004,       116
  1452,        533978,          532536,            686,     22475,        4652,        123,    1053426,       532536,        1916,    26093,      13997,       288
  1453,        534094,          532651,            732,     23735,        4595,        120,    1054878,       532651,        1554,    26154,      14052,       114
  1454,        534856,          533412,            645,     22523,        4678,        120,    1056331,       533412,        1609,    26137,      14011,       116
  1455,        535267,          533822,            667,     21990,        4704,        123,    1057785,       533822,        1565,    26190,      14049,       115
  1456,        535653,          534207,            665,     22690,        4603,        123,    1059240,       534207,        1660,    26205,      14078,       119
  1457,        535895,          534448,            669,     22675,        4677,        125,    1060696,       534448,        1649,    26186,      14047,       117
  1458,        536517,          535069,            672,     23075,        4644,        123,    1062153,       535069,        1640,    26270,      14090,       113
  1459,        537808,          536359,            690,     23033,        4718,        123,    1063611,       536359,        1809,    26277,      14116,       163
  1460,        538496,          537046,           1323,     24325,        4648,        158,    1065070,       537046,        1688,    26262,      14093,       115
  1461,        538895,          537444,            708,     24229,        4641,        122,    1066530,       537444,        1550,    26329,      14133,       116
  1462,        538899,          537447,            692,     23267,        4605,        119,    1067991,       537447,        1572,    26338,      14132,       116
  1463,        539794,          538341,            652,     24188,        4713,        126,    1069453,       538341,        1636,    26342,      14146,       113
  1464,        539938,          538484,            720,     22924,        4730,        167,    1070916,       538484,        2310,    26330,      14141,       114
  1465,        540790,          539335,            654,     23952,        4661,        121,    1072380,       539335,        1812,    26367,      14148,       115
  1466,        541796,          540340,            653,     25225,        4626,        117,    1073845,       540340,        1552,    26427,      14175,       113
  1467,        542302,          540845,            654,     22830,        4739,        244,    1075311,       540845,        1840,    26409,      14178,       115
  1468,        542684,          541226,            662,     23517,        4654,        168,    1076778,       541226,        1608,    26460,      14223,       116
  1469,        543757,          542298,            656,     23772,        4692,        120,    1078246,       542298,        1767,    26467,      14211,       158
  1470,        544350,          542890,            863,     22863,        4750,        156,    1079715,       542890,        1687,    26473,      14201,       115
  1471,        545360,          543899,            659,     23383,        4712,        121,    1081185,       543899,        1799,    26521,      14240,       114
  1472,        546395,          544933,           1001,     22980,        4712,        180,    1082656,       544933,        1790,    26541,      14240,       117
  1473,        546707,          545244,            918,     23223,        4708,        124,    1084128,       545244,        1696,    26540,      14255,       119
  1474,        547590,          546126,            726,     22893,        4706,        134,    1085601,       546126,        1690,    26614,      14293,       119
  1475,        548813,          547348,            681,     24544,        4622,        126,    1087075,       547348,        1682,    26611,      14277,       119
  1476,        549602,          548136,            681,     23028,        4712,        126,    1088550,       548136,        1963,    26650,      14313,       121
  1477,        549663,          548196,            682,     24278,        4610,        126,    1090026,       548196,        1621,    26658,      14323,       118
  1478,        549680,          548212,            681,     22692,        4777,        126,    1091503,       548212,        1669,    26679,      14327,       118
  1479,        550618,          549149,            707,     26264,        4579,        126,    1092981,       549149,        1689,    26707,      14324,       151
  1480,        551449,          549979,            741,     23924,        4677,        124,    1094460,       549979,        1780,    26719,      14348,       133
  1481,        552118,          550647,            707,     22712,        4801,        122,    1095940,       550647,        2097,    26707,      14336,       132
  1482,        552541,          551069,            672,     24317,        4735,        125,    1097421,       551069,        1798,    26758,      14344,       115
  1483,        553553,          552080,            670,     24194,        4750,        191,    1098903,       552080,        1899,    26788,      14401,       121
  1484,        554686,          553212,            687,     23711,        4724,        125,    1100386,       553212,        1634,    26762,      14359,       120
  1485,        555992,          554517,            709,     23353,        4745,        123,    1101870,       554517,        1634,    26825,      14410,       119
  1486,        556146,          554670,            694,     24773,        4742,        128,    1103355,       554670,        1632,    26864,      14423,       127
  1487,        557279,          555802,            705,     24239,        4737,        204,    1104841,       555802,        1587,    26843,      14381,       115
  1488,        558253,          556775,            766,     23037,        4741,        121,    1106328,       556775,        2155,    26921,      14450,       173
  1489,        558758,          557279,            876,     23096,        4768,        154,    1107816,       557279,        1995,    26883,      14432,       119
  1490,        559811,          558331,            712,     23696,        4764,        122,    1109305,       558331,        1669,    26956,      14492,       117
  1491,        560803,          559322,            764,     23651,        4739,        125,    1110795,       559322,        1686,    26930,      14443,       117
  1492,        561795,          560313,            722,     23834,        4778,        223,    1112286,       560313,        1781,    26966,      14460,       162
  1493,        562874,          561391,            823,     25544,        4754,        142,    1113778,       561391,        1766,    27014,      14508,       125
  1494,        563558,          562074,            818,     23756,        4791,        123,    1115271,       562074,        1917,    27022,      14521,       117
  1495,        564747,          563262,           1079,     23903,        4777,        122,    1116765,       563262,        2128,    27007,      14503,       173
  1496,        564782,          563296,            771,     23407,        4800,        122,    1118260,       563296,        1674,    27044,      14519,       116
  1497,        566005,          564518,            743,     23909,        4792,        134,    1119756,       564518,        1673,    27075,      14511,       119
  1498,        566818,          565330,            736,     22903,        4826,        126,    1121253,       565330,        1661,    27108,      14543,       121
  1499,        567285,          565796,            819,     23923,        4794,        126,    1122751,       565796,        1674,    27132,      14569,       121
  1500,        568518,          567028,            920,     23464,        4777,        135,    1124250,       567028,        2093,    27137,      14581,       118
  1501,        569188,          567697,            725,     23867,        4836,        126,    1125750,       567697,        1622,    27208,      14628,       117
  1502,        569369,          567877,           1036,     24253,        4718,        121,    1127251,       567877,        1974,    27201,      14606,       117
  1503,        570573,          569080,            692,     22743,        4876,        126,    1128753,       569080,        1920,    27229,      14607,       122
  1504,        570826,          569332,            733,     24025,        4808,        129,    1130256,       569332,        1770,    27231,      14639,       122
  1505,        571283,          569788,            727,     24326,        4797,        127,    1131760,       569788,        1798,    27216,      14605,       122
  1506,        571556,          570060,            814,     24122,        4802,        126,    1133265,       570060,        1768,    27270,      14645,       121
  1507,        572870,          571373,            865,     25410,        4774,        158,    1134771,       571373,        1724,    27286,      14648,       121
  1508,        574033,          572535,            721,     24259,        4823,        131,    1136278,       572535,        1859,    27324,      14658,       194
  1509,        575386,          573887,           1015,     24883,        4786,        171,    1137786,       573887,        1759,    27340,      14676,       122
  1510,        576059,          574559,            726,     23456,        4829,        125,    1139295,       574559,        1694,    27364,      14684,       121
  1511,        576923,          575422,            715,     23186,        4883,        130,    1140805,       575422,        2021,    27385,      14683,       122
  1512,        578305,          576803,            717,     23336,        4851,        164,    1142316,       576803,        1754,    27398,      14706,       135
  1513,        578603,          577100,            721,     23523,        4898,        127,    1143828,       577100,        1745,    27437,      14733,       122
  1514,        579638,          578134,            720,     27059,        4721,        127,    1145341,       578134,        1826,    27457,      14695,       123
